Index,Round,College,Branch,Stream,Quota,Category,SeatGender,OpeningRank,ClosingRank
1369.0,Round 1,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,465650.0,600908.0,1368.0,Round 1,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,283814.0,379418.0,,
1369.0,Round 1,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,465650.0,600908.0,1370.0,Round 1,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC,Both Male and Female Seats,985586.0,985586.0,,
1371.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,60840.0,68501.0,1370.0,Round 1,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC,Both Male and Female Seats,985586.0,985586.0,,
1371.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,60840.0,68501.0,1372.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electrical Engineering,B.Tech,Home State,BC(Girl),Female Seats,118246.0,123452.0,,
1373.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electrical Engineering,B.Tech,Home State,SC(Girl),Female Seats,296963.0,331567.0,1372.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electrical Engineering,B.Tech,Home State,BC(Girl),Female Seats,118246.0,123452.0,,
1373.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electrical Engineering,B.Tech,Home State,SC(Girl),Female Seats,296963.0,331567.0,1374.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering,B.Tech,Home State,BC(AF),Both Male and Female Seats,137522.0,137522.0,,
1375.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,78114.0,87848.0,1374.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering,B.Tech,Home State,BC(AF),Both Male and Female Seats,137522.0,137522.0,,
1375.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,78114.0,87848.0,1376.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering,B.Tech,Home State,SC,Both Male and Female Seats,212151.0,228205.0,,
1377.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,57626.0,66000.0,1376.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering,B.Tech,Home State,SC,Both Male and Female Seats,212151.0,228205.0,,
1377.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,57626.0,66000.0,1378.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Chemical Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,105406.0,105406.0,,
1379.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,BANDA",Electrical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,196727.0,208577.0,1378.0,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Chemical Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,105406.0,105406.0,,
1379.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,BANDA",Electrical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,196727.0,208577.0,1380.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,Home State,BC(AF),Both Male and Female Seats,641149.0,712387.0,,
1381.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Internet Of Things),B.Tech,Home State,BC(Girl),Female Seats,609825.0,774539.0,1380.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,Home State,BC(AF),Both Male and Female Seats,641149.0,712387.0,,
1381.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Internet Of Things),B.Tech,Home State,BC(Girl),Female Seats,609825.0,774539.0,1382.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence)(Collaboration & Twining Program),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,605123.0,605123.0,,
1383.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence)(Collaboration & Twining Program),B.Tech,Home State,SC,Both Male and Female Seats,841631.0,841631.0,1382.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence)(Collaboration & Twining Program),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,605123.0,605123.0,,
1383.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence)(Collaboration & Twining Program),B.Tech,Home State,SC,Both Male and Female Seats,841631.0,841631.0,1384.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology (Collaboration & Twining Program),B.Tech,Home State,EWS(GL),Female Seats,660595.0,660595.0,,
1385.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Collaboration & Twining Program),B.Tech,All India,OPEN,Both Male and Female Seats,201703.0,314686.0,1384.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology (Collaboration & Twining Program),B.Tech,Home State,EWS(GL),Female Seats,660595.0,660595.0,,
1385.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Collaboration & Twining Program),B.Tech,All India,OPEN,Both Male and Female Seats,201703.0,314686.0,1386.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Collaboration & Twining Program),B.Tech,Home State,BC(Girl),Female Seats,604387.0,768645.0,,
1387.0,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Electrical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,63944.0,65156.0,1386.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Collaboration & Twining Program),B.Tech,Home State,BC(Girl),Female Seats,604387.0,768645.0,,
1387.0,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Electrical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,63944.0,65156.0,1388.0,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Electrical Engineering,B.Tech,Home State,ST,Both Male and Female Seats,353131.0,353131.0,,
1389.0,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Mechanical Engineering,B.Tech,Home State,BC(AF),Both Male and Female Seats,123169.0,123169.0,1388.0,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Electrical Engineering,B.Tech,Home State,ST,Both Male and Female Seats,353131.0,353131.0,,
1389.0,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Mechanical Engineering,B.Tech,Home State,BC(AF),Both Male and Female Seats,123169.0,123169.0,1390.0,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Chemical Engineering,B.Tech,Home State,SC(Girl),Female Seats,247227.0,276085.0,,
1391.0,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Mechanical Engineering,B.Tech,Home State,BC(Girl),Female Seats,773699.0,1028639.0,1390.0,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Chemical Engineering,B.Tech,Home State,SC(Girl),Female Seats,247227.0,276085.0,,
1391.0,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Mechanical Engineering,B.Tech,Home State,BC(Girl),Female Seats,773699.0,1028639.0,1392.0,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(AF),Both Male and Female Seats,118244.0,118244.0,,
1393.0,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC(AF),Both Male and Female Seats,704896.0,704896.0,1392.0,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(AF),Both Male and Female Seats,118244.0,118244.0,,
1393.0,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC(AF),Both Male and Female Seats,704896.0,704896.0,1394.0,Round 1,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,751250.0,1304542.0,,
1395.0,Round 1,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Electronics and Communication Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,309489.0,309489.0,1394.0,Round 1,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,751250.0,1304542.0,,
1395.0,Round 1,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Electronics and Communication Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,309489.0,309489.0,1396.0,Round 1,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,355720.0,550299.0,,
1397.0,Round 1,"S R GROUP OF INSTITUTIONS (COLLEGE OF SCIENCE AND ENGINEERING),JHANSI",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,270109.0,1281408.0,1396.0,Round 1,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,355720.0,550299.0,,
1397.0,Round 1,"S R GROUP OF INSTITUTIONS (COLLEGE OF SCIENCE AND ENGINEERING),JHANSI",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,270109.0,1281408.0,1398.0,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,SITAPUR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,411060.0,508516.0,,
1399.0,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET), LUCKNOW",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,875596.0,1367440.0,1398.0,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,SITAPUR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,411060.0,508516.0,,
1399.0,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET), LUCKNOW",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,875596.0,1367440.0,1400.0,Round 1,"R.V.INSTITUTE OF TECHNOLOGY,BIJNAUR",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,505805.0,1292865.0,,
1401.0,Round 1,"KIPM COLLEGE OF ENGG. & TECHNOLOGY,GORAKHPUR",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1414430.0,1414430.0,1400.0,Round 1,"R.V.INSTITUTE OF TECHNOLOGY,BIJNAUR",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,505805.0,1292865.0,,
1401.0,Round 1,"KIPM COLLEGE OF ENGG. & TECHNOLOGY,GORAKHPUR",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1414430.0,1414430.0,1402.0,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,Home State,SC(Girl),Female Seats,275386.0,414903.0,,
1403.0,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Electronics and Communication Engineering,B.Tech,Home State,SC(Girl),Female Seats,934295.0,934295.0,1402.0,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,Home State,SC(Girl),Female Seats,275386.0,414903.0,,
1403.0,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Electronics and Communication Engineering,B.Tech,Home State,SC(Girl),Female Seats,934295.0,934295.0,1404.0,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,215148.0,375689.0,,
1405.0,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC(AF),Both Male and Female Seats,908882.0,908882.0,1404.0,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,215148.0,375689.0,,
1405.0,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC(AF),Both Male and Female Seats,908882.0,908882.0,1406.0,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,644841.0,644841.0,,
1407.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning)(Collaboration & Twining Program),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,501845.0,525572.0,1406.0,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,644841.0,644841.0,,
1407.0,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning)(Collaboration & Twining Program),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,501845.0,525572.0,1408.0,Round 1,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,65910.0,88131.0,,
1409.0,Round 1,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Electronics Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,131353.0,131353.0,1408.0,Round 1,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,65910.0,88131.0,,
1409.0,Round 1,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Electronics Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,131353.0,131353.0,1410.0,Round 1,Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,B.Tech,Home State,EWS(GL),Female Seats,346331.0,354681.0,,
1411.0,Round 1,"UNITED COLLEGE OF ENGINEERING & RESEARCH,ALLAHABAD",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,1064749.0,1410559.0,1410.0,Round 1,Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,B.Tech,Home State,EWS(GL),Female Seats,346331.0,354681.0,,
1411.0,Round 1,"UNITED COLLEGE OF ENGINEERING & RESEARCH,ALLAHABAD",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,1064749.0,1410559.0,1412.0,Round 1,"UNITED COLLEGE OF ENGINEERING & RESEARCH,ALLAHABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,1325221.0,1325221.0,,
1413.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Electrical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,323036.0,467871.0,1412.0,Round 1,"UNITED COLLEGE OF ENGINEERING & RESEARCH,ALLAHABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,1325221.0,1325221.0,,
1413.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Electrical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,323036.0,467871.0,1414.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Mining Engineering,B.Tech,Home State,BC,Both Male and Female Seats,591125.0,806506.0,,
1415.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Mining Engineering,B.Tech,Home State,ST,Both Male and Female Seats,779607.0,779607.0,1414.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Mining Engineering,B.Tech,Home State,BC,Both Male and Female Seats,591125.0,806506.0,,
1415.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Mining Engineering,B.Tech,Home State,ST,Both Male and Female Seats,779607.0,779607.0,1416.0,Round 1,"RAJKIYA ENGINEERING COLLEGE, GONDA",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,787593.0,1119264.0,,
1417.0,Round 1,"RAJKIYA ENGINEERING COLLEGE, GONDA",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,296464.0,508084.0,1416.0,Round 1,"RAJKIYA ENGINEERING COLLEGE, GONDA",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,787593.0,1119264.0,,
1417.0,Round 1,"RAJKIYA ENGINEERING COLLEGE, GONDA",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,296464.0,508084.0,1418.0,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,391570.0,1212823.0,,
1419.0,Round 1,"I.I.M.T. ENGG. COLLEGE,MEERUT",Computer Science and Engineering (Artificial Intelligence),B.Tech,All India,OPEN,Both Male and Female Seats,211979.0,1272455.0,1418.0,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,391570.0,1212823.0,,
1419.0,Round 1,"I.I.M.T. ENGG. COLLEGE,MEERUT",Computer Science and Engineering (Artificial Intelligence),B.Tech,All India,OPEN,Both Male and Female Seats,211979.0,1272455.0,1420.0,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Computer Science and Engineering,B.Tech,Home State,BC(Girl),Female Seats,206923.0,339237.0,,
1421.0,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,229347.0,287389.0,1420.0,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Computer Science and Engineering,B.Tech,Home State,BC(Girl),Female Seats,206923.0,339237.0,,
1421.0,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,229347.0,287389.0,1422.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Electronics Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,224825.0,296703.0,,
1423.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Mining Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,132692.0,446591.0,1422.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Electronics Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,224825.0,296703.0,,
1423.0,Round 1,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Mining Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,132692.0,446591.0,1424.0,Round 1,"RAJKIYA ENGINEERING COLLEGE, GONDA",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,325660.0,394610.0,,
1425.0,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1099068.0,1099068.0,1424.0,Round 1,"RAJKIYA ENGINEERING COLLEGE, GONDA",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,325660.0,394610.0,,
1425.0,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1099068.0,1099068.0,1426.0,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,662440.0,904177.0,,
1427.0,Round 1,"ABES ENGG.COLLEGE,GHAZIABAD",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,245301.0,330890.0,1426.0,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,662440.0,904177.0,,
1427.0,Round 1,"ABES ENGG.COLLEGE,GHAZIABAD",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,245301.0,330890.0,1428.0,Round 1,"ABES ENGG.COLLEGE,GHAZIABAD",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,523786.0,780762.0,,
1429.0,Round 1,"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,245389.0,280095.0,1428.0,Round 1,"ABES ENGG.COLLEGE,GHAZIABAD",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,523786.0,780762.0,,
1429.0,Round 1,"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,245389.0,280095.0,1430.0,Round 1,"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,113366.0,129977.0,,
1431.0,Round 1,"I.E.C. COLLEGE OF ENGINEERING & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,1386286.0,1386286.0,1430.0,Round 1,"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,113366.0,129977.0,,
1431.0,Round 1,"I.E.C. COLLEGE OF ENGINEERING & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,1386286.0,1386286.0,1432.0,Round 1,LLOYD INSTITUTE OF ENGINEERING AND TECHNOLOGY,Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,117457.0,620910.0,,
1433.0,Round 1,"Dr. Rammanohar Lohia Avadh University, Faizabad",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,124077.0,256656.0,1432.0,Round 1,LLOYD INSTITUTE OF ENGINEERING AND TECHNOLOGY,Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,117457.0,620910.0,,
1433.0,Round 1,"Dr. Rammanohar Lohia Avadh University, Faizabad",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,124077.0,256656.0,1434.0,Round 1,"Dr. Rammanohar Lohia Avadh University, Faizabad",Information Technology,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,367950.0,409194.0,,
1435.0,Round 1,"Dr. Rammanohar Lohia Avadh University, Faizabad",Electronics Engineering,B.Tech,Home State,BC,Both Male and Female Seats,588769.0,729758.0,1434.0,Round 1,"Dr. Rammanohar Lohia Avadh University, Faizabad",Information Technology,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,367950.0,409194.0,,
1435.0,Round 1,"Dr. Rammanohar Lohia Avadh University, Faizabad",Electronics Engineering,B.Tech,Home State,BC,Both Male and Female Seats,588769.0,729758.0,1436.0,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,484862.0,1397081.0,,
1437.0,Round 1,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,156920.0,526038.0,1436.0,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,484862.0,1397081.0,,
1437.0,Round 1,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,156920.0,526038.0,1438.0,Round 1,"VISION INSTITUTE OF TECHNOLOGY,ALIGARH",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,699728.0,699728.0,,
